"","group","median_BaromP","mean_BaromP","min_BaromP","max_BaromP","first_Qu_BaromP","third_Qu_BaromP","count","first_time","median_time","median_time_UTC","IBI_sec"
"195",195,1014.637451,1014.63678073734,1013.525391,1015.301025,1014.507324,1014.77832025,3080,1580118880.34593,1580119026.69889,2020-01-27 14:57:06,3603.17377710342
"196",196,1014.178589,1014.31368741364,1012.664795,1015.479004,1013.729614,1014.98852525,3080,1580122483.60609,1580122629.95905,2020-01-27 15:57:09,3603.26015782356
"197",197,1013.29248,1013.2455177961,1011.896484,1014.075684,1013.014343,1013.509827,3080,1580126086.57246,1580126240.92176,2020-01-27 16:57:20,3602.96637606621
"198",198,1013.543457,1013.54324642,1012.446045,1014.427246,1013.323181,1013.791321,3000,1580129689.83262,1580129840.18159,2020-01-27 17:57:20,3603.26015806198
"199",199,1013.0252685,1013.00256759805,1011.820312,1014.367676,1012.780884,1013.234375,3080,1580133293.09282,1580133439.3421,2020-01-27 18:57:19,3603.26019787788
"200",200,1013.555176,1013.50605793833,1012.177734,1014.205566,1013.31671175,1013.742493,3000,1580136895.65312,1580137046.00208,2020-01-27 19:57:26,3602.56030297279
"201",201,1014.991455,1014.993744304,1014.490967,1015.437012,1014.874268,1015.112061,3000,1580140499.11199,1580140649.36161,2020-01-27 20:57:29,3603.45886898041
"202",202,1015.559692,1015.553197109,1014.871582,1016.13623,1015.455994,1015.662598,3000,1580144102.17344,1580144252.63903,2020-01-27 21:57:32,3603.06144714355
"203",203,1015.285645,1015.28696265791,1014.854004,1015.733398,1015.181335,1015.39465325,3160,1580147705.22623,1580147855.57953,2020-01-27 22:57:35,3603.05279588699
"204",204,1015.1328125,1015.138629559,1014.533203,1015.684082,1015.023865,1015.262207,3000,1580151307.4928,1580151457.84177,2020-01-27 23:57:37,3602.26656103134
"205",205,1014.875244,1014.87399210367,1014.505859,1015.291992,1014.775085,1014.97583,3000,1580154911.54784,1580155061.90114,2020-01-28 00:57:41,3604.05504417419
"206",206,1014.292969,1014.29270930933,1013.947021,1014.68042,1014.201599,1014.383545,3000,1580158514.3328,1580158664.68176,2020-01-28 01:57:44,3602.78496384621
"207",207,1013.914062,1013.91386441067,1013.37793,1014.309814,1013.816284,1014.01886,3000,1580162117.48063,1580162267.8296,2020-01-28 02:57:47,3603.14782714844
"208",208,1013.421387,1013.42481485333,1013.03125,1013.80835,1013.311157,1013.539551,3000,1580165720.61985,1580165870.9688,2020-01-28 03:57:50,3603.13921689987
"209",209,1011.914551,1011.89254498604,1011.098877,1012.530762,1011.712158,1012.091309,3080,1580169322.79138,1580169469.14001,2020-01-28 04:57:49,3602.17153000832
"210",210,1012.538696,1012.51303890567,1011.699219,1013.159912,1012.345459,1012.723389,3000,1580172926.44896,1580173076.80226,2020-01-28 05:57:56,3603.65758109093
"211",211,1013.614014,1013.60092464633,1012.661377,1014.232422,1013.491211,1013.72998,3000,1580176529.80415,1580176680.04944,2020-01-28 06:58:00,3603.35518884659
"212",212,1013.56958,1013.53822167767,1012.536377,1014.531006,1013.352051,1013.763184,3000,1580180132.65823,1580180282.91218,2020-01-28 07:58:02,3602.85408496857
"213",213,1013.604614,1013.58697476967,1012.115967,1015.102783,1013.336609,1013.835938,3000,1580183735.91839,1580183885.97791,2020-01-28 08:58:05,3603.26015806198
"214",214,1013.926514,1013.92244459419,1013.355713,1014.443604,1013.834473,1014.01123,3000,1580187338.47008,1580187489.32881,2020-01-28 09:58:09,3602.55169200897
"215",215,1013.892212,1013.89048844933,1013.499756,1014.203369,1013.801025,1013.984863,3000,1580190941.83392,1580191091.90209,2020-01-28 10:58:11,3603.36383891106
"216",216,1013.17041,1013.17143127045,1012.764648,1013.609375,1013.078064,1013.261719,3080,1580194544.88672,1580194699.33967,2020-01-28 11:58:19,3603.05279707909
"217",217,1012.775879,1012.779046382,1012.369385,1013.539551,1012.689697,1012.864563,3000,1580198148.25056,1580198298.59953,2020-01-28 12:58:18,3603.36383795738
"218",218,1012.46521,1012.46106193533,1011.656494,1013.013672,1012.359314,1012.569092,3000,1580201751.11329,1580201901.36287,2020-01-28 13:58:21,3602.86273598671
"219",219,1012.164795,1012.08685487943,1010.316162,1013.662354,1011.700928,1012.53143325,3160,1580205354.07967,1580205504.32929,2020-01-28 14:58:24,3602.96637511253
"220",220,1013.413086,1013.2168046474,1010.709961,1014.37915,1013.05621375,1013.627075,3080,1580208957.02878,1580209103.27806,2020-01-28 15:58:23,3602.94911599159
"221",221,1010.959473,1011.03750885733,1009.450928,1013.347656,1010.551697,1011.341614,3000,1580212560.30624,1580212710.65952,2020-01-28 16:58:30,3603.2774579525
"222",222,1011.157959,1011.096034593,1009.84375,1011.989746,1010.84271275,1011.382568,3000,1580216163.34178,1580216313.71234,2020-01-28 17:58:33,3603.03553700447
"223",223,1012.241943,1012.246080489,1011.821533,1012.831543,1012.140381,1012.34265125,3000,1580219766.30815,1580219916.56208,2020-01-28 18:58:36,3602.96637511253
"224",224,1010.8951415,1010.830160562,1009.162109,1012.192139,1010.587524,1011.134094,3000,1580223369.17089,1580223520.02097,2020-01-28 19:58:40,3602.86273479462
"225",225,1011.624268,1011.61818513633,1011.174805,1011.987549,1011.53125,1011.714111,3000,1580226972.51743,1580227122.87073,2020-01-28 20:58:42,3603.34653902054
"226",226,1011.56897,1011.56376391567,1011.074463,1012.034668,1011.484558,1011.64209,3000,1580230575.68255,1580230726.03153,2020-01-28 21:58:46,3603.16512703896
"227",227,1011.504761,1011.50079476767,1011.099854,1012.002197,1011.41626,1011.59259,3000,1580234178.64032,1580234328.98929,2020-01-28 22:58:48,3602.95776605606
"228",228,1011.274902,1011.269475753,1010.529541,1011.721191,1011.15625,1011.38977025,3000,1580237781.50306,1580237931.85199,2020-01-28 23:58:51,3602.86273503304
"229",229,1010.870605,1010.8740013237,1010.39917,1011.427002,1010.736572,1011.00585925,3080,1580241385.20385,1580241531.54815,2020-01-29 00:58:51,3603.70079088211
"230",230,1010.452637,1010.45304938867,1009.833008,1010.988037,1010.351501,1010.5625,3000,1580244988.19617,1580245138.54943,2020-01-29 01:58:58,3602.99232602119
"231",231,1010.388916,1010.38272972267,1009.52124,1010.897217,1010.280762,1010.478027,3000,1580248591.05026,1580248741.39919,2020-01-29 02:59:01,3602.85408496857
"232",232,1009.670776,1009.627549649,1008.431641,1010.539307,1009.40405275,1009.877075,3000,1580252194.03393,1580252344.69823,2020-01-29 03:59:04,3602.98367619514
"233",233,1009.7542725,1009.71390632767,1008.559326,1010.785156,1009.50531,1009.957764,3000,1580255797.08673,1580255947.94974,2020-01-29 04:59:07,3603.05279684067
"234",234,1010.899048,1010.87460131733,1009.618896,1011.710693,1010.661072,1011.1297,3000,1580259400.25186,1580259550.60079,2020-01-29 05:59:10,3603.16512703896
"235",235,1012.509277,1012.49785392267,1011.497803,1013.544189,1012.192566,1012.770935,3000,1580263003.39968,1580263153.74864,2020-01-29 06:59:13,3603.14782691002
"236",236,1011.715942,1011.67404785433,1010.488281,1012.69751,1011.50451675,1011.888428,3000,1580266606.59072,1580266756.93968,2020-01-29 07:59:16,3603.19103813171
"237",237,1011.385376,1011.372616535,1010.131836,1012.362305,1011.087341,1011.68469225,3000,1580270209.72994,1580270360.07887,2020-01-29 08:59:20,3603.13921689987
"238",238,1012.114136,1012.051805416,1010.634521,1013.371338,1011.746887,1012.425049,3000,1580273812.09153,1580273962.44048,2020-01-29 09:59:22,3602.36159110069
"239",239,1012.445312,1012.44687394233,1011.954834,1012.968506,1012.350342,1012.548096,3000,1580277415.44672,1580277565.80002,2020-01-29 10:59:25,3603.35518884659
"240",240,1012.932617,1012.795905195,1010.604004,1013.83374,1012.606628,1013.127014,3000,1580281018.6032,1580281168.85281,2020-01-29 11:59:28,3603.15647721291
"241",241,1011.842529,1011.818371175,1009.480713,1013.38623,1011.46405,1012.227844,3000,1580284620.95618,1580284772.0179,2020-01-29 12:59:32,3602.35298085213
"242",242,1011.69397,1011.71015599833,1011.119873,1012.684082,1011.581726,1011.84845,3000,1580288224.91615,1580288375.26945,2020-01-29 13:59:35,3603.95997309685
"243",243,1011.337891,1011.32887930833,1010.811768,1011.875488,1011.201538,1011.460022,3000,1580291828.15905,1580291978.51231,2020-01-29 14:59:38,3603.24289798737
"244",244,1010.879639,1010.90633903,1010.312744,1011.709229,1010.753906,1011.057861,3000,1580295430.83168,1580295581.18064,2020-01-29 15:59:41,3602.67263388634
"245",245,1010.595825,1010.60895215467,1008.972168,1013.01001,1010.18945275,1011.009338,3000,1580299033.50432,1580299184.85121,2020-01-29 16:59:44,3602.67263317108
"246",246,1010.491943,1010.43116504167,1008.983643,1011.492188,1010.21466075,1010.709473,3000,1580302636.97184,1580302787.32081,2020-01-29 17:59:47,3603.46751999855
"247",247,1009.52771,1009.48082111533,1008.279297,1010.480225,1009.26123075,1009.74395725,3000,1580306240.00737,1580306390.36063,2020-01-29 18:59:50,3603.03553581238
"248",248,1008.537476,1008.51248999033,1007.265625,1009.708984,1008.26312275,1008.77301025,3000,1580309843.25888,1580309994.01825,2020-01-29 19:59:54,3603.25150799751
"249",249,1009.543457,1009.48548584767,1008,1010.626221,1009.243469,1009.788208,3000,1580313446.5536,1580313596.89825,2020-01-29 20:59:56,3603.29471802711
"250",250,1010.540771,1010.54329093,1009.97583,1011.154053,1010.438721,1010.648499,3000,1580317049.69282,1580317200.04175,2020-01-29 22:00:00,3603.13921809196
"251",251,1010.992676,1010.99148592733,1010.526611,1011.474121,1010.865479,1011.109436,3000,1580320652.76287,1580320803.11185,2020-01-29 23:00:03,3603.07005596161
"252",252,1011.445557,1011.441187912,1010.648193,1011.934814,1011.32409675,1011.564758,3000,1580324255.4096,1580324405.75857,2020-01-30 00:00:05,3602.646723032
"253",253,1011.872925,1011.87663728833,1011.180908,1012.489258,1011.749268,1012.007568,3000,1580327857.96994,1580328008.31887,2020-01-30 01:00:08,3602.56034302711
"254",254,1011.874878,1011.87546419067,1011.020508,1012.522217,1011.749878,1011.997803,3000,1580331461.02274,1580331611.37167,2020-01-30 02:00:11,3603.05279707909
"255",255,1012.607056,1012.61142903167,1012.068848,1013.085693,1012.492554,1012.729492,3000,1580335065.08639,1580335215.43969,2020-01-30 03:00:15,3604.06365394592
"256",256,1012.21167,1012.16392132825,1010.924805,1013.023193,1011.945801,1012.41033925,3080,1580338667.74176,1580338814.09039,2020-01-30 04:00:14,3602.65537285805
"257",257,1012.859131,1012.84810985967,1012.092529,1013.368896,1012.731689,1012.978821,3000,1580342270.78591,1580342421.26015,2020-01-30 05:00:21,3603.04414606094
"258",258,1012.5950925,1012.58563321933,1011.249023,1013.674316,1012.38372775,1012.812256,3000,1580345873.76097,1580346024.10991,2020-01-30 06:00:24,3602.97506594658
"259",259,1012.885254,1012.87021435467,1012.042969,1013.810059,1012.689148,1013.065247,3000,1580349477.02113,1580349627.37007,2020-01-30 07:00:27,3603.26015806198
"260",260,1013.8204345,1013.76622036364,1012.213867,1014.364746,1013.616455,1014.02661125,3080,1580353080.28129,1580353234.63056,2020-01-30 08:00:34,3603.26015806198
"261",261,1014.770386,1014.76157348433,1014.143799,1015.285889,1014.657959,1014.874756,3000,1580356683.25632,1580356833.60961,2020-01-30 09:00:33,3602.97502589226
"262",262,1015.22583,1015.2342872,1014.444824,1015.885498,1015.068054,1015.41333,3000,1580360286.31776,1580360436.57166,2020-01-30 10:00:36,3603.06144714355
"263",263,1015.424805,1015.433696693,1014.714355,1016.311279,1015.234558,1015.635315,3000,1580363889.56927,1580364039.92257,2020-01-30 11:00:39,3603.25150799751
"264",264,1015.83606,1015.84261320733,1015.226074,1016.520996,1015.688965,1015.98175025,3000,1580367492.44066,1580367642.78959,2020-01-30 12:00:42,3602.87138485909
"265",265,1015.415161,1015.417734042,1014.624756,1016.063232,1015.248962,1015.59375,3000,1580371095.57983,1580371245.92881,2020-01-30 13:00:45,3603.13917708397
"266",266,1015.408691,1015.39094921967,1014.44751,1016.265381,1015.215027,1015.568909,3000,1580374698.52895,1580374848.88225,2020-01-30 14:00:48,3602.94911503792
"267",267,1015.100586,1015.157160483,1013.537598,1017.301514,1014.628479,1015.654358,3000,1580378301.6077,1580378451.96095,2020-01-30 15:00:51,3603.07874703407
"268",268,1015.209717,1015.17970353167,1013.584717,1016.560059,1014.861084,1015.551819,3000,1580381904.65184,1580382055.00081,2020-01-30 16:00:55,3603.04414701462
"269",269,1016.6749265,1016.65806062833,1014.70874,1018.756348,1016.234741,1017.110413,3000,1580385507.60961,1580385657.96287,2020-01-30 17:00:57,3602.95776486397
"270",270,1016.626709,1016.57875716433,1015.23999,1017.87793,1016.30310075,1016.895386,3000,1580389110.56737,1580389260.92063,2020-01-30 18:01:00,3602.95776605606
"271",271,1018.904907,1018.85440780233,1016.595459,1019.452393,1018.70556675,1019.072876,3000,1580392713.83614,1580392864.18944,2020-01-30 19:01:04,3603.26876807213
"272",272,1018.8703615,1018.81436979233,1017.136719,1020.021729,1018.46698,1019.227112,3000,1580396317.00992,1580396467.35889,2020-01-30 20:01:07,3603.17377686501
"273",273,1020.2349855,1020.09664998133,1017.944336,1021.111084,1019.829651,1020.482971,3000,1580399919.95903,1580400070.31233,2020-01-30 21:01:10,3602.94911599159
"274",274,1021.353882,1021.34709155567,1019.86084,1022.333008,1021.213867,1021.515442,3000,1580403522.32063,1580403673.36945,2020-01-30 22:01:13,3602.36159110069
"275",275,1021.526001,1021.519317463,1020.45874,1022.315186,1021.329285,1021.721008,3000,1580407126.19426,1580407276.62961,2020-01-30 23:01:16,3603.87363290787
"276",276,1021.997803,1021.98877522533,1021.307129,1022.626465,1021.862244,1022.11517325,3000,1580410728.33119,1580410879.79041,2020-01-31 00:01:19,3602.13692903519
"277",277,1021.9434815,1021.936513177,1021.376953,1022.501465,1021.813721,1022.058105,3000,1580414332.29985,1580414482.6488,2020-01-31 01:01:22,3603.96866393089
"278",278,1022.2948,1022.27526086623,1021.644775,1022.820557,1022.141052,1022.42437725,3080,1580417935.05026,1580418081.39889,2020-01-31 02:01:21,3602.75040411949
"279",279,1021.972656,1021.971239916,1021.172363,1022.478271,1021.808777,1022.129395,3000,1580421538.22399,1580421688.56864,2020-01-31 03:01:28,3603.1737370491
"280",280,1022.205566,1022.208730555,1021.532959,1022.887451,1022.055176,1022.357361,3000,1580425141.25953,1580425291.61279,2020-01-31 04:01:31,3603.03553700447
"281",281,1021.279053,1021.25550960933,1020.158936,1022.086914,1021.032227,1021.51416,3000,1580428744.33823,1580428894.69153,2020-01-31 05:01:34,3603.07870578766
"282",282,1022.333496,1022.31565975867,1021.367676,1023.117676,1022.08776875,1022.545288,3000,1580432347.4688,1580432497.82206,2020-01-31 06:01:37,3603.13056707382
"283",283,1023.624512,1023.57403182567,1021.954346,1024.586182,1023.37799075,1023.833008,3000,1580435950.57346,1580436100.91807,2020-01-31 07:01:40,3603.10465693474
"284",284,1024.9764405,1025.09004369767,1023.190674,1027.333252,1024.65197775,1025.40850825,3000,1580439553.4275,1580439703.56912,2020-01-31 08:01:43,3602.85404515266
"285",285,1025.762817,1025.806424967,1024,1027.320801,1025.305664,1026.30285625,3000,1580443156.67905,1580443307.13167,2020-01-31 09:01:47,3603.25154805183
"286",286,1025.068237,1025.065971917,1024.308594,1025.758545,1024.873718,1025.262268,3000,1580446759.7232,1580446910.17153,2020-01-31 10:01:50,3603.04414582253
"287",287,1026.248779,1026.27287336721,1024.766602,1027.705322,1025.98699975,1026.555969,3080,1580450362.89698,1580450517.25057,2020-01-31 11:01:57,3603.1737780571
"288",288,1026.1293945,1026.10281503533,1024.641113,1027.190918,1025.875671,1026.333801,3000,1580453965.94977,1580454116.29871,2020-01-31 12:01:56,3603.05279588699
"289",289,1026.245117,1026.2362380737,1024.328125,1027.853271,1025.861511,1026.623352,3080,1580457568.90754,1580457715.2605,2020-01-31 13:01:55,3602.95776605606
"290",290,1025.675415,1025.76748776266,1024.054199,1027.400391,1025.287964,1026.237122,3080,1580461171.66655,1580461318.01951,2020-01-31 14:01:58,3602.75901412964
"291",291,1025.6225585,1025.59407747033,1024.665039,1026.450928,1025.390076,1025.781494,3000,1580464775.2291,1580464925.5824,2020-01-31 15:02:05,3603.56254982948
"292",292,1025.647949,1025.64753922133,1025.071045,1026.291992,1025.487305,1025.817139,3000,1580468378.2992,1580468528.73888,2020-01-31 16:02:08,3603.07009720802
"293",293,1025.072876,1025.07217220033,1024,1025.761475,1024.895508,1025.253479,3000,1580471981.13598,1580472131.82191,2020-01-31 17:02:11,3602.83678483963
"294",294,1023.727539,1023.68745117733,1022.121582,1025.141602,1023.442505,1023.968567,3000,1580475584.19743,1580475734.87038,2020-01-31 18:02:14,3603.06144595146
"295",295,1023.961792,1023.91087923733,1022.705566,1025.03418,1023.697876,1024.168457,3000,1580479187.1725,1580479337.52143,2020-01-31 19:02:17,3602.975066185
"296",296,1024.090576,1023.99344059467,1022.39502,1025.180664,1023.65032975,1024.395142,3000,1580482790.43265,1580482940.88094,2020-01-31 20:02:20,3603.26015782356
"297",297,1024.099121,1023.99093270357,1021.956787,1025.197266,1023.62945575,1024.454346,3080,1580486393.28674,1580486547.64034,2020-01-31 21:02:27,3602.85408520699
"298",298,1024.266235,1024.16549023533,1022.283447,1025.185547,1023.81341575,1024.57196025,3000,1580489996.3568,1580490146.71009,2020-01-31 22:02:26,3603.07005691528
"299",299,1025.433472,1025.41978547767,1024.658936,1026.143311,1025.268738,1025.59417725,3000,1580493600.1008,1580493750.44977,2020-01-31 23:02:30,3603.74400091171
"300",300,1023.595947,1023.57109058233,1022.316895,1024.669678,1023.22998,1023.932373,3000,1580497202.98944,1580497353.3427,2020-02-01 00:02:33,3602.88864612579
"301",301,1022.43042,1022.42664705233,1021.197021,1023.926758,1022.084595,1022.725708,3000,1580500805.73985,1580500956.0888,2020-02-01 01:02:36,3602.75040388107
"302",302,1022.949219,1022.87579443367,1021.228271,1024.016846,1022.538574,1023.28338625,3000,1580504408.80129,1580504559.05952,2020-02-01 02:02:39,3603.06144595146
"303",303,1021.8809815,1021.84086327367,1020.568359,1023.540283,1021.54425075,1022.17218,3000,1580508011.95777,1580508162.22032,2020-02-01 03:02:42,3603.15647816658
"304",304,1020.768677,1020.738785959,1019.236572,1022.160156,1020.35174575,1021.171204,3000,1580511615.00192,1580511765.35089,2020-02-01 04:02:45,3603.04414582253
"305",305,1020.087891,1020.07061735844,1018.943115,1021.266846,1019.762451,1020.38275125,3080,1580515217.96833,1580515372.32193,2020-02-01 05:02:52,3602.96641612053
"306",306,1019.049805,1019.03282746367,1017.473145,1020.623047,1018.720764,1019.340149,3000,1580518821.35808,1580518971.612,2020-02-01 06:02:51,3603.38974905014
"307",307,1018.905884,1018.87856933933,1017.520508,1020.274414,1018.587463,1019.168457,3000,1580522424.22082,1580522574.56975,2020-02-01 07:02:54,3602.86273503304
"308",308,1019.308472,1019.30221988267,1018.538086,1019.883301,1019.16638175,1019.43927,3000,1580526027.47233,1580526178.01136,2020-02-01 08:02:58,3603.25150799751
"309",309,1018.356201,1018.38268204933,1017.132812,1020.823242,1018.07489,1018.635803,3000,1580529630.51647,1580529781.18081,2020-02-01 09:03:01,3603.04414582253
"310",310,1017.176636,1017.11641185667,1015.619141,1018.241455,1016.796814,1017.444092,3000,1580533233.57792,1580533383.93122,2020-02-01 10:03:03,3603.06144714355
"311",311,1017.505371,1017.51393261133,1017.023926,1018.187012,1017.380798,1017.633057,3000,1580536836.72574,1580536987.07904,2020-02-01 11:03:07,3603.14782691002
"312",312,1016.735474,1016.71617423052,1015.577393,1017.527344,1016.508667,1016.943848,3080,1580540439.79584,1580540586.1488,2020-02-01 12:03:06,3603.07009601593
"313",313,1017.165161,1017.13243677067,1016.200928,1017.856201,1016.978699,1017.322998,3000,1580544042.77952,1580544193.13282,2020-02-01 13:03:13,3602.98367595673
"314",314,1017.893311,1017.86326562633,1016.419189,1018.720947,1017.687256,1018.077148,3000,1580547646.20383,1580547796.54847,2020-02-01 14:03:16,3603.42430901527
"315",315,1017.833862,1017.81213338433,1016.838135,1019.390381,1017.58599875,1018.01312225,3000,1580551249.10112,1580551399.4501,2020-02-01 15:03:19,3602.89729595184
"316",316,1017.714111,1017.78756445033,1016.561035,1019.700928,1017.338074,1018.20507825,3000,1580554851.94656,1580555002.6109,2020-02-01 16:03:22,3602.84543514252
"317",317,1017.767456,1017.91485976201,1016.686035,1020.173096,1017.34826675,1018.52771,3080,1580558455.12033,1580558605.78031,2020-02-01 17:03:25,3603.17377686501
"318",318,1017.707764,1017.673554933,1016.414795,1018.763184,1017.425415,1017.93335,3000,1580562058.19039,1580562208.53936,2020-02-01 18:03:28,3603.07005620003
"319",319,1018.146973,1018.154992673,1017.715088,1018.569824,1018.080566,1018.234375,3000,1580565661.14816,1580565811.50145,2020-02-01 19:03:31,3602.95776581764
"320",320,1018.744995,1018.74752490133,1018.30127,1019.308838,1018.63275175,1018.854492,3000,1580569264.60703,1580569414.96032,2020-02-01 20:03:34,3603.4588701725
"321",321,1019.462646,1019.46889518,1019.058105,1019.917969,1019.368347,1019.575195,3000,1580572867.57344,1580573017.91809,2020-02-01 21:03:37,3602.96641588211
"322",322,1019.493042,1019.480077393,1018.99707,1019.976074,1019.38739,1019.578369,3000,1580576470.62624,1580576620.97954,2020-02-01 22:03:40,3603.05279612541
"323",323,1019.6292725,1019.63112198567,1019.234131,1019.999023,1019.543152,1019.724854,3000,1580580073.8864,1580580224.23969,2020-02-01 23:03:44,3603.26015782356
"324",324,1019.876221,1019.873154059,1019.437012,1020.459961,1019.78949,1019.952698,3000,1580583676.78369,1580583827.12834,2020-02-02 00:03:47,3602.89729499817
"325",325,1020.006714,1020.01000276633,1019.521973,1020.522949,1019.901062,1020.119202,3000,1580587279.62913,1580587429.95215,2020-02-02 01:03:49,3602.84543514252
"326",326,1019.872681,1019.86904996267,1019.383789,1020.325195,1019.767212,1019.975403,3000,1580590882.05984,1580591033.51902,2020-02-02 02:03:53,3602.43071198463
"327",327,1019.398926,1019.39832234233,1019.076416,1019.777832,1019.299561,1019.488098,3000,1580594485.91617,1580594636.27808,2020-02-02 03:03:56,3603.85633182526
"328",328,1019.28772,1019.25477945567,1018.406494,1020.051514,1019.147644,1019.392639,3000,1580598088.89985,1580598239.2488,2020-02-02 04:03:59,3602.98367619514
"329",329,1019.344116,1019.28967750067,1018.248779,1019.942139,1019.12225375,1019.493713,3000,1580601692.26368,1580601842.60833,2020-02-02 05:04:02,3603.36383891106
"330",330,1018.786133,1018.77524072467,1018.133789,1019.302979,1018.656433,1018.917969,3000,1580605294.93632,1580605445.28962,2020-02-02 06:04:05,3602.67263412476
"331",331,1018.4090575,1018.38611986667,1017.111084,1019.469971,1018.11962875,1018.68414325,3000,1580608898.2829,1580609048.53247,2020-02-02 07:04:08,3603.34657788277
"332",332,1018.976074,1019.02358222925,1018.29248,1020.033447,1018.664673,1019.336426,759,1580612501.37886,1580612539.09248,2020-02-02 08:02:19,3603.09596705437
